torch.Size([1000000, 3])
Total samples in dataset: 1000000, collocation points: 999000, data poinst: 1000, test points: 1000
It: 29100, Loss: 2.822e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.97
It: 29200, Loss: 2.734e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 29300, Loss: 3.269e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 29400, Loss: 4.006e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 29500, Loss: 3.481e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 29600, Loss: 3.329e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 29700, Loss: 5.222e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 29800, Loss: 3.221e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.95
It: 29900, Loss: 3.238e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.95
It: 30000, Loss: 3.813e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 30100, Loss: 2.639e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.98
It: 30200, Loss: 2.677e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 30300, Loss: 2.599e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 30400, Loss: 2.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 30500, Loss: 2.667e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.92
It: 30600, Loss: 2.640e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.92
It: 30700, Loss: 2.660e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 30800, Loss: 2.624e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.95
It: 30900, Loss: 2.569e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.96
It: 31000, Loss: 2.623e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 31100, Loss: 2.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 31200, Loss: 2.680e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 31300, Loss: 2.665e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 31400, Loss: 2.645e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.69
It: 31500, Loss: 2.732e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.75
It: 31600, Loss: 2.737e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 31700, Loss: 2.660e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 31800, Loss: 2.794e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 31900, Loss: 2.649e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 32000, Loss: 3.262e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.72
It: 32100, Loss: 2.722e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 32200, Loss: 2.708e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.78
It: 32300, Loss: 3.030e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 32400, Loss: 3.226e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 32500, Loss: 2.561e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.85
It: 32600, Loss: 2.651e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.68
It: 32700, Loss: 2.904e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.71
It: 32800, Loss: 2.552e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 32900, Loss: 2.619e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 33000, Loss: 2.669e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.66
It: 33100, Loss: 2.749e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.70
It: 33200, Loss: 2.816e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.72
It: 33300, Loss: 2.494e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.90
It: 33400, Loss: 2.910e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.75
It: 33500, Loss: 2.660e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 33600, Loss: 2.665e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.75
It: 33700, Loss: 2.679e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.75
It: 33800, Loss: 2.590e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.88
It: 33900, Loss: 2.536e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 34000, Loss: 2.491e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 34100, Loss: 3.473e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 34200, Loss: 3.256e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 34300, Loss: 2.777e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.94
It: 34400, Loss: 2.702e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 34500, Loss: 2.533e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 34600, Loss: 2.430e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 34700, Loss: 2.817e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 34800, Loss: 3.108e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 34900, Loss: 2.581e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 35000, Loss: 2.532e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 35100, Loss: 2.517e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 35200, Loss: 2.816e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 35300, Loss: 2.474e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 35400, Loss: 2.559e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 35500, Loss: 2.509e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 35600, Loss: 2.522e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.29
It: 35700, Loss: 2.605e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 35800, Loss: 2.559e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.27
It: 35900, Loss: 2.620e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 36000, Loss: 2.463e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 36100, Loss: 2.680e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 36200, Loss: 2.488e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 36300, Loss: 2.588e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 36400, Loss: 2.451e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 36500, Loss: 2.396e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 36600, Loss: 2.586e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 36700, Loss: 2.431e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 36800, Loss: 2.536e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 36900, Loss: 2.618e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 37000, Loss: 2.393e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 37100, Loss: 2.678e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 37200, Loss: 3.057e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 37300, Loss: 2.759e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 37400, Loss: 2.359e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 37500, Loss: 2.538e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 37600, Loss: 2.948e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 37700, Loss: 2.329e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.98
It: 37800, Loss: 2.472e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 37900, Loss: 2.423e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 38000, Loss: 2.467e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 38100, Loss: 2.527e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 38200, Loss: 2.495e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.95
It: 38300, Loss: 2.794e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 38400, Loss: 2.745e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.94
It: 38500, Loss: 2.375e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 38600, Loss: 2.326e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.00
It: 38700, Loss: 2.571e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 38800, Loss: 2.974e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 38900, Loss: 2.536e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 39000, Loss: 2.325e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.52
It: 39100, Loss: 2.418e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.46
It: 39200, Loss: 2.398e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.42
It: 39300, Loss: 2.434e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 39400, Loss: 2.417e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 39500, Loss: 2.345e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 39600, Loss: 2.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.95
It: 39700, Loss: 3.027e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 39800, Loss: 3.184e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.87
It: 39900, Loss: 2.415e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 40000, Loss: 2.226e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 40100, Loss: 2.172e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.85
It: 40200, Loss: 2.252e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 40300, Loss: 2.182e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.78
It: 40400, Loss: 2.248e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.89
It: 40500, Loss: 2.202e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.87
It: 40600, Loss: 2.145e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.87
It: 40700, Loss: 2.175e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.94
It: 40800, Loss: 2.149e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 40900, Loss: 2.202e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.71
It: 41000, Loss: 2.199e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 41100, Loss: 2.228e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 41200, Loss: 2.207e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 41300, Loss: 2.192e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.69
It: 41400, Loss: 2.234e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 41500, Loss: 2.148e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 41600, Loss: 2.310e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.70
It: 41700, Loss: 2.178e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 41800, Loss: 2.211e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.72
It: 41900, Loss: 2.168e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.78
It: 42000, Loss: 2.185e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.70
It: 42100, Loss: 2.239e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.93
It: 42200, Loss: 2.176e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 42300, Loss: 2.224e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 42400, Loss: 2.210e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.78
It: 42500, Loss: 2.210e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 42600, Loss: 2.220e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 42700, Loss: 2.171e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 42800, Loss: 2.149e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 42900, Loss: 2.136e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.87
It: 43000, Loss: 2.239e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 43100, Loss: 2.158e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 43200, Loss: 2.112e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 43300, Loss: 2.265e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 43400, Loss: 2.213e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 43500, Loss: 2.195e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 43600, Loss: 2.164e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 43700, Loss: 2.141e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 43800, Loss: 2.220e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 43900, Loss: 2.154e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 44000, Loss: 2.152e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 44100, Loss: 2.203e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 44200, Loss: 2.118e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 44300, Loss: 2.154e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 44400, Loss: 2.097e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 44500, Loss: 2.204e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 44600, Loss: 2.102e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 44700, Loss: 2.140e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.28
It: 44800, Loss: 2.101e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 44900, Loss: 2.119e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 45000, Loss: 2.046e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 45100, Loss: 2.128e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 45200, Loss: 2.148e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 45300, Loss: 2.122e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 45400, Loss: 2.120e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 45500, Loss: 2.131e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 45600, Loss: 2.191e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 45700, Loss: 2.095e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.25
It: 45800, Loss: 2.172e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 45900, Loss: 2.100e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 46000, Loss: 2.120e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 46100, Loss: 2.137e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 46200, Loss: 2.095e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 46300, Loss: 2.132e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.85
It: 46400, Loss: 2.075e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 46500, Loss: 2.097e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 46600, Loss: 2.102e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 46700, Loss: 2.041e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.88
It: 46800, Loss: 2.086e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.90
It: 46900, Loss: 2.111e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 47000, Loss: 2.050e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 47100, Loss: 2.022e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.91
It: 47200, Loss: 2.045e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.89
It: 47300, Loss: 2.061e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 47400, Loss: 2.003e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.91
It: 47500, Loss: 2.104e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 47600, Loss: 2.012e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.96
It: 47700, Loss: 2.110e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 47800, Loss: 2.014e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.92
It: 47900, Loss: 2.073e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 48000, Loss: 2.034e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 48100, Loss: 1.989e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.96
It: 48200, Loss: 2.036e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.93
It: 48300, Loss: 2.076e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 48400, Loss: 2.101e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 48500, Loss: 2.024e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.85
It: 48600, Loss: 2.016e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 48700, Loss: 2.013e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 48800, Loss: 2.012e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 48900, Loss: 2.235e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 49000, Loss: 2.029e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 49100, Loss: 2.004e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 49200, Loss: 2.042e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 49300, Loss: 2.053e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.69
It: 49400, Loss: 2.033e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.78
It: 49500, Loss: 2.042e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 49600, Loss: 2.011e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 49700, Loss: 2.000e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 49800, Loss: 2.055e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 49900, Loss: 2.044e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 50000, Loss: 2.061e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 50100, Loss: 1.946e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.86
It: 50200, Loss: 1.960e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 50300, Loss: 1.939e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 50400, Loss: 1.929e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.91
It: 50500, Loss: 1.964e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 50600, Loss: 1.958e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.94
It: 50700, Loss: 1.950e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 50800, Loss: 1.947e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.96
It: 50900, Loss: 1.954e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 51000, Loss: 1.944e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 51100, Loss: 1.929e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 51200, Loss: 1.921e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 51300, Loss: 1.901e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.75
It: 51400, Loss: 1.976e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.73
It: 51500, Loss: 1.939e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.00
It: 51600, Loss: 1.922e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 51700, Loss: 1.942e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 51800, Loss: 1.950e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 51900, Loss: 1.975e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 52000, Loss: 1.962e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 52100, Loss: 1.947e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 52200, Loss: 1.925e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 52300, Loss: 1.925e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 52400, Loss: 1.950e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 52500, Loss: 1.929e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 52600, Loss: 1.942e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 52700, Loss: 1.916e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 52800, Loss: 1.877e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.03
It: 52900, Loss: 1.945e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 53000, Loss: 1.941e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.03
It: 53100, Loss: 1.894e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 53200, Loss: 1.935e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 53300, Loss: 1.936e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 53400, Loss: 1.969e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 53500, Loss: 1.926e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 53600, Loss: 1.861e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 53700, Loss: 1.912e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 53800, Loss: 1.919e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 53900, Loss: 1.877e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 54000, Loss: 1.936e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 54100, Loss: 1.925e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 54200, Loss: 1.882e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 54300, Loss: 1.869e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 54400, Loss: 1.962e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 54500, Loss: 1.854e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.03
It: 54600, Loss: 1.926e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 54700, Loss: 1.903e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 54800, Loss: 1.899e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 54900, Loss: 1.903e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 55000, Loss: 1.909e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 55100, Loss: 1.863e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 55200, Loss: 1.825e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 55300, Loss: 1.867e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 55400, Loss: 1.877e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.03
It: 55500, Loss: 1.866e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 55600, Loss: 1.876e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.94
It: 55700, Loss: 1.861e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.99
It: 55800, Loss: 1.878e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 55900, Loss: 1.852e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.96
It: 56000, Loss: 1.895e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.93
It: 56100, Loss: 1.854e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 56200, Loss: 1.853e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 56300, Loss: 1.806e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.82
It: 56400, Loss: 1.877e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 56500, Loss: 1.892e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 56600, Loss: 1.882e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 56700, Loss: 1.850e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.70
It: 56800, Loss: 1.891e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.70
It: 56900, Loss: 1.864e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
It: 57000, Loss: 1.823e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.78
It: 57100, Loss: 1.892e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.80
It: 57200, Loss: 1.847e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.79
It: 57300, Loss: 1.842e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.70
It: 57400, Loss: 1.845e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.83
It: 57500, Loss: 1.811e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 57600, Loss: 1.845e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.74
It: 57700, Loss: 1.847e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.69
It: 57800, Loss: 1.861e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 57900, Loss: 1.901e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.85
It: 58000, Loss: 1.845e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.72
It: 58100, Loss: 1.843e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.75
It: 58200, Loss: 1.836e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.63
It: 58300, Loss: 1.872e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.76
It: 58400, Loss: 1.873e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.81
It: 58500, Loss: 1.838e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.88
It: 58600, Loss: 1.782e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.77
